0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
-1.352552790695267,-1.1852058156875338,0.9331500570645799,0.3342842450197009,-0.6565648566171546,-1.155209909292765,-0.7246991017039682,0.6082972405413739,-0.37406656055010584,-0.550901026737128,-0.2358124899545056,-0.6718204976278505,-1.2026066978834185,-1.2014360949106273,0.6788742197505658,-0.12105046330574665,-0.4317598234741514,-0.6169269253524646,-0.6159457460051704,0.7470494028971334,-0.306812030105242,-0.5300128241025668,-0.6089139930911928,-0.6096625069770083,0.756129287628213,-0.48639936278617585,-0.6612814010806286,-0.679786481702404,-0.6805057538170178,-1.0771283766741335,1.849102295071036,1.849102295071036,1.849102295071036,3
0.6080647025248306,0.9424672299898105,0.19898974278878495,-0.5602170247984933,-0.3163208647280188,-0.05105147352181277,-0.18484805958682282,-0.4956710586584776,-0.6566171666565136,-0.01358193869278582,-0.9306446070681751,-0.05251453917840772,1.5621756899018793,1.5696766239373199,0.29623474966984636,0.04241055779926345,-0.14141697883329693,0.10612545114076212,0.10014958805472786,-0.11200145119632193,-0.0666154413211437,0.015758857966296398,0.17936552094623545,0.1571748194107995,-0.24268464525429112,-0.20805334513512214,0.028214503914512676,0.25790216078215866,0.2562856403405311,-0.2939452347141986,-0.7951989398947521,-0.7951989398947521,-0.7951989398947521,3
-0.0489018344546176,0.18752176287799735,0.2705843960808354,-0.6508351180000733,-0.3991555812905302,-0.2500093190201248,-0.4675746236967036,0.6511176858327941,-0.5839623852344406,-0.6779825892565856,-0.4057206074697052,-0.5521805553819646,-0.16824551098009718,-0.16526756814220772,0.558659017708954,-0.39924828947444224,-0.5031392492818835,-0.4104045112310174,-0.4086123189908039,0.7155346617858312,-0.6924098250650725,-0.7330995287799287,-0.6123129569487725,-0.6104430739729781,0.5940214203170687,-0.6841696250059671,-0.672146415845527,-0.6161111139945361,-0.6143527369914915,-0.1528473553343699,-0.10780262118817688,-0.10780262118817688,-0.10780262118817688,7
1.982332313454761,2.434399710238374,-3.481185018128366,4.505093247432217,4.055334883769681,2.946073828845087,3.3007512276156783,-3.635787925080641,0.8397190429954058,2.621164319722715,2.8218626056153173,2.9195834632944635,1.9157853128330016,1.9243305710340395,-4.1263064975673664,2.796523893535207,3.641059622199349,3.818343033366493,3.81719540539653,-1.7910760257980076,2.535363919566676,2.2888140830221513,2.8167542956537512,2.8032111177109407,-2.265188839687808,1.7834331105429668,2.145935517970822,2.2831013483006584,2.28203717078866,3.259898078171743,-0.6084440835963665,-0.6084440835963665,-0.6084440835963665,6
-1.2788128474321658,-0.5704469731697044,0.04067922548316376,-1.009902579986446,-0.3146494799899264,-0.06634005406745935,-0.2536336906913241,0.6397747546400127,-0.19399516150236085,-0.48347559802882095,0.0010713635923908838,-0.5430929490614442,-0.5094800192769424,-0.5060619810236086,0.0892282216670231,-0.49876401306267865,-0.29498280204044025,-0.3233854866861278,-0.32233470399864933,0.6253943455156162,-0.5176021738531884,-0.5912041250601814,-0.5385612164329256,-0.5362786141764959,0.4426850652930378,-0.18617077908001417,-0.33732982844051684,-0.368691149356093,-0.3664275681180556,-0.25177379541826583,-0.4754517034180848,-0.4754517034180848,-0.4754517034180848,4
0.4159841659858989,0.8408278407883586,0.38330035811584934,-0.5897845370406756,-0.47269105530392014,-0.26651126943321995,-0.5502534697913115,0.3889431462516454,-0.6697657263231237,-0.5593745142481664,-0.4474689887371158,-0.6074027188046108,0.6954405321911532,0.6933515107422317,0.6386005520196032,-0.311050601553117,-0.5034329326264756,-0.5661345735177885,-0.565184869100368,0.5173432691102583,-0.6593743888423779,-0.6198446982470376,-0.5970596543515816,-0.596407911594662,0.29607030053704647,-0.10886575435797492,-0.21770139148388565,-0.4710403246228569,-0.4711751072557793,-0.12725130926134084,1.4348415080412453,1.4348415080412453,1.4348415080412453,7
-0.3667539796766553,-0.40369319014424226,0.16826514932466927,-0.436474599605105,-0.2570818937048456,-0.3610794732078119,-0.3809886563026633,-0.23593131008033602,-0.4376319221339088,-0.06663942244019266,-0.18245888756678608,-0.2666551924184813,0.09190950905369769,0.0712044858065783,-0.04224148114382967,-0.48746379598534234,-0.21735970770397306,-0.22601574326063165,-0.22387100138158444,-0.29068066363168243,1.440574944365882,0.9535998157295056,0.1812313710954408,0.18156937417733554,0.0744314993460394,1.8221381576534508,0.879901276356056,0.006724310315780926,0.008662609809290097,-0.27740819859920257,-0.34796406117310175,-0.34796406117310175,-0.34796406117310175,4
0.25645329840263575,-0.39748398738994195,-0.925751695195064,0.3431042114979901,0.8397423548357111,-0.08817127334121398,0.26830237424553055,0.5476115939880742,1.2535237766295084,0.26904258202675263,0.6097352789316323,0.1737250785866243,-0.16942984671515962,-0.1694559898261475,-0.7978770352697528,1.155565182849875,1.0073925869022178,0.5168881367860424,0.5154589513508063,-0.328293266367189,0.5901123982194022,0.4904591508522348,0.207537818991588,0.2063859314483809,-0.3947355341060996,0.9111866556394225,0.6773621338116756,0.281669744094851,0.2799360219449855,0.04180577339445448,1.2173032666132697,1.2173032666132697,1.2173032666132697,6
2.4482011353447497,3.0665301233417486,-0.47063219535503437,1.0608099379556135,0.674379961811764,0.7617803918430519,0.8964159070975645,-0.7899992833690396,-0.33912596518104043,0.3186351961610013,-0.042229438202411686,0.6618900371395692,2.910027884288918,2.9217545304025405,-0.2485865737514871,3.3598425021137763,1.7939357257131936,1.706634024598542,1.6741186929476084,-0.6014397218162362,0.26611346035304706,0.43751260106278334,0.4653838628541207,0.4478747009751354,-1.5994806832932857,0.4961789656950037,1.1296349667634407,0.7938636922411605,0.7902069911984955,1.2965158045758545,-1.2620501729214482,-1.2620501729214482,-1.2620501729214482,4
-0.024156838055685876,0.7342320020443759,-0.44937853023688135,0.27864918538367855,0.43892539240128625,0.6870807195407739,0.47131280293614974,-1.0022358304851604,-0.005751081629673171,0.6084307360265586,-0.33888426610144845,0.6110790283238903,0.9998534288290363,1.0077527854702497,-0.6199614190038025,-0.0524822879681299,0.3138556008397326,0.3888865213057893,0.39473433234336724,-0.30976042455703057,0.33613076691865135,0.33794445337095774,0.6485203951764035,0.6550020493559576,-0.1554375064814698,0.025874182409999332,0.09848633256698625,0.26215170479287686,0.2677875330182905,0.23474122780013557,-1.3185749091178065,-1.3185749091178065,-1.3185749091178065,4
