TimeStamp,Z,Y,X
1.74665E+18,9.66474247,1.655772805,-0.146872967
1.74665E+18,9.656878471,1.693020344,-0.220813632
1.74665E+18,9.650905609,1.713647008,-0.306303829
1.74665E+18,9.649571419,1.699662566,-0.409019411
1.74665E+18,9.648830414,1.681896806,-0.491617233
1.74665E+18,9.647367477,1.669310212,-0.558657467
1.74665E+18,9.646247864,1.658758998,-0.607278049
1.74665E+18,9.64522934,1.656144977,-0.630170166
1.74665E+18,9.645160675,1.654404163,-0.635786057
1.74665E+18,9.64729023,1.648180366,-0.619402409
1.74665E+18,9.64791584,1.650826812,-0.60239464
1.74665E+18,9.648937225,1.649838567,-0.58857131
1.74665E+18,9.648886681,1.653229952,-0.579824388
1.74665E+18,9.648071289,1.658206582,-0.579188764
1.74665E+18,9.646767616,1.666074514,-0.578329504
1.74665E+18,9.644827843,1.675304174,-0.583976209
1.74665E+18,9.64316082,1.681569815,-0.593443155
1.74665E+18,9.642348289,1.684326291,-0.598777652
1.74665E+18,9.642930984,1.680586457,-0.599916995
1.74665E+18,9.643284798,1.676784992,-0.60483551
1.74665E+18,9.643373489,1.674544096,-0.609621406
1.74665E+18,9.643568039,1.67203331,-0.613435507
1.74665E+18,9.643551826,1.671758294,-0.61443311
1.74665E+18,9.643636703,1.67136395,-0.614165962
1.74665E+18,9.643652916,1.671433806,-0.613721609
1.74665E+18,9.643782616,1.670063019,-0.615421236
1.74665E+18,9.643442154,1.669738531,-0.6215837
1.74665E+18,9.643152237,1.669710159,-0.62615788
1.74665E+18,9.643040657,1.670755863,-0.625085115
1.74665E+18,9.643136978,1.672414184,-0.619137645
1.74665E+18,9.643419266,1.673930049,-0.610576153
1.74665E+18,9.644069672,1.674468398,-0.598725796
1.74665E+18,9.64500618,1.672763109,-0.588313162
1.74665E+18,9.646397591,1.667607665,-0.580060959
1.74665E+18,9.646859169,1.666036844,-0.57689625
1.74665E+18,9.647088051,1.664559841,-0.577328861
1.74665E+18,9.646799088,1.664777637,-0.581532538
1.74665E+18,9.646421432,1.665567517,-0.585526407
1.74665E+18,9.645849228,1.667843103,-0.588464081
1.74665E+18,9.645308495,1.670116663,-0.590870559
1.74665E+18,9.644298553,1.674894571,-0.593822539
1.74665E+18,9.643398285,1.679056525,-0.596687555
1.74665E+18,9.642629623,1.682679176,-0.59888643
1.74665E+18,9.641994476,1.684994578,-0.6026057
1.74665E+18,9.641419411,1.685397148,-0.610611737
1.74665E+18,9.640792847,1.684265733,-0.623516083
1.74665E+18,9.639950752,1.683116317,-0.639424741
1.74665E+18,9.638512611,1.683743119,-0.659132481
1.74665E+18,9.636586189,1.68517065,-0.683214128
1.74665E+18,9.633964539,1.689188004,-0.709761441
1.74665E+18,9.630740166,1.696178198,-0.736346483
1.74665E+18,9.626579285,1.707671642,-0.763688564
1.74665E+18,9.62199688,1.721728921,-0.789442062
1.74665E+18,9.616611481,1.739587545,-0.815486252
1.74665E+18,9.610342026,1.760931373,-0.843111157
1.74665E+18,9.603693962,1.784402966,-0.869113684
1.74665E+18,9.596467018,1.811676979,-0.892202616
1.74665E+18,9.589230537,1.838732243,-0.914386511
1.74665E+18,9.582243919,1.862918139,-0.938357651
1.74665E+18,9.575052261,1.884188294,-0.96881187
1.74665E+18,9.567011833,1.905608535,-1.005647779
1.74665E+18,9.558012009,1.927420259,-1.048733354
1.74665E+18,9.547708511,1.94923842,-1.100965381
1.74665E+18,9.536257744,1.972231627,-1.157791376
1.74665E+18,9.523249626,1.998377085,-1.218438983
1.74665E+18,9.508255959,2.031111717,-1.279859304
1.74665E+18,9.491547585,2.071862221,-1.337273836
1.74665E+18,9.473111153,2.117828608,-1.3947649
1.74665E+18,9.452643394,2.167273283,-1.456317782
1.74665E+18,9.430444717,2.217652559,-1.522868752
1.74665E+18,9.407346725,2.266295433,-1.592522621
1.74665E+18,9.383210182,2.314884186,-1.663446546
1.74665E+18,9.357336044,2.367112875,-1.734194756
1.74665E+18,9.329645157,2.425822496,-1.800974369
1.74665E+18,9.300618172,2.492421627,-1.859227061
1.74665E+18,9.267921448,2.569911718,-1.916133165
1.74665E+18,9.234764099,2.650244474,-1.966143012
1.74665E+18,9.200900078,2.729124546,-2.016359568
1.74665E+18,9.166790962,2.805241823,-2.066626549
1.74665E+18,9.13282299,2.878520727,-2.115668535
1.74665E+18,9.099006653,2.950311184,-2.161973
1.74665E+18,9.063877106,3.023495197,-2.20794034
1.74665E+18,9.027153969,3.101418495,-2.249908924
1.74665E+18,8.98959446,3.186817884,-2.280739307
1.74665E+18,8.951000214,3.278790951,-2.302065611
1.74665E+18,8.910287857,3.372953892,-2.323862314
1.74665E+18,8.874756813,3.460471869,-2.33114171
1.74665E+18,8.843924522,3.540780544,-2.327715874
1.74665E+18,8.815745354,3.616319418,-2.318460464
1.74665E+18,8.790667534,3.687307596,-2.301805735
1.74665E+18,8.770106316,3.753366709,-2.273296118
1.74665E+18,8.75332737,3.815150261,-2.234785795
1.74665E+18,8.736418724,3.880230427,-2.188423157
1.74665E+18,8.719390869,3.949917316,-2.130908012
1.74665E+18,8.701989174,4.021179199,-2.067825317
1.74665E+18,8.685572624,4.089900017,-2.000982523
1.74665E+18,8.671384811,4.152101994,-1.933267355
1.74665E+18,8.660825729,4.205757141,-1.863351226
1.74665E+18,8.656060219,4.247719288,-1.788825154
1.74665E+18,8.657438278,4.278055668,-1.708037257
1.74665E+18,8.665901184,4.29654932,-1.61623013
1.74665E+18,8.681352615,4.304472923,-1.508649468
1.74665E+18,8.702029228,4.302763939,-1.389711261
1.74665E+18,8.724937439,4.296491146,-1.259371519
1.74665E+18,8.749746323,4.285235405,-1.117625952
1.74665E+18,8.774879456,4.268577099,-0.975255132
1.74665E+18,8.798248291,4.24987793,-0.836501658
1.74665E+18,8.823623657,4.222438812,-0.696473062
