TimeStamp,Z,Y,X
1.74664E+18,9.66424942,1.661594748,-0.108502015
1.74664E+18,9.664110184,1.663559914,-0.089073993
1.74664E+18,9.664410591,1.65959847,-0.123709895
1.74664E+18,9.662047386,1.667698026,-0.184446722
1.74664E+18,9.661077499,1.664171457,-0.253971845
1.74664E+18,9.661141396,1.65022552,-0.33089304
1.74664E+18,9.661070824,1.633802295,-0.40593788
1.74664E+18,9.66196537,1.611438513,-0.469146222
1.74664E+18,9.663506508,1.587290645,-0.517243981
1.74664E+18,9.665300369,1.566599846,-0.546005905
1.74664E+18,9.666832924,1.550406337,-0.564771414
1.74664E+18,9.667791367,1.53880775,-0.579897761
1.74664E+18,9.669114113,1.528289557,-0.585628569
1.74664E+18,9.671315193,1.515729904,-0.581899881
1.74664E+18,9.673735619,1.503923416,-0.572207034
1.74664E+18,9.67604351,1.493186831,-0.561213076
1.74664E+18,9.678043365,1.483058929,-0.553539991
1.74664E+18,9.679279327,1.477197766,-0.547568619
1.74664E+18,9.679724693,1.476692677,-0.541009605
1.74664E+18,9.679421425,1.48115778,-0.53419131
1.74664E+18,9.678276062,1.491452932,-0.526253223
1.74664E+18,9.67612648,1.507389069,-0.520311713
1.74664E+18,9.673221588,1.52749157,-0.515697539
1.74664E+18,9.670572281,1.546959281,-0.507296383
1.74664E+18,9.66940403,1.558479667,-0.494119734
1.74664E+18,9.670044899,1.559819937,-0.477040261
1.74664E+18,9.671959877,1.552852511,-0.460685045
1.74664E+18,9.675008774,1.539011598,-0.44275558
1.74664E+18,9.678501129,1.522271633,-0.423908085
1.74664E+18,9.682336807,1.503036618,-0.40450719
1.74664E+18,9.685440063,1.487034917,-0.38906467
1.74664E+18,9.686676979,1.480408192,-0.383497477
1.74664E+18,9.686022758,1.48283422,-0.390587926
1.74664E+18,9.683869362,1.491478324,-0.410576135
1.74664E+18,9.68061924,1.503953099,-0.440591127
1.74664E+18,9.676790237,1.516903043,-0.478663951
1.74664E+18,9.672850609,1.52837491,-0.520007014
1.74664E+18,9.669313431,1.537778616,-0.556766272
1.74664E+18,9.666670799,1.544345379,-0.583821833
1.74664E+18,9.665579796,1.544935107,-0.600109279
1.74664E+18,9.665977478,1.539881468,-0.606646001
1.74664E+18,9.667717934,1.52909863,-0.60618937
1.74664E+18,9.670091629,1.515431523,-0.602649987
1.74664E+18,9.67198658,1.502824545,-0.603801906
1.74664E+18,9.672955513,1.493436575,-0.611531019
1.74664E+18,9.673175812,1.486859083,-0.623946548
1.74664E+18,9.672977448,1.482610822,-0.636988521
1.74664E+18,9.672750473,1.480644941,-0.644968688
1.74664E+18,9.672709465,1.479851365,-0.647387147
1.74664E+18,9.672726631,1.479215741,-0.648596108
1.74664E+18,9.672190666,1.480291486,-0.654101968
1.74664E+18,9.671061516,1.483277917,-0.663963616
1.74664E+18,9.669758797,1.486855984,-0.674836934
1.74664E+18,9.668622971,1.489689827,-0.68478334
1.74664E+18,9.668041229,1.489827275,-0.692662776
1.74664E+18,9.668535233,1.485369086,-0.695331216
1.74664E+18,9.67028904,1.475897789,-0.691105247
1.74664E+18,9.672595978,1.464825034,-0.682311416
1.74664E+18,9.675278664,1.453551531,-0.668250442
1.74664E+18,9.677951813,1.442844748,-0.652568638
1.74664E+18,9.680104256,1.434432149,-0.639033854
1.74664E+18,9.681227684,1.430363536,-0.631100655
1.74664E+18,9.681046486,1.431622028,-0.631016016
1.74664E+18,9.679656029,1.438329697,-0.637070239
1.74664E+18,9.677614212,1.448262572,-0.6455158
1.74664E+18,9.675743103,1.457340717,-0.65309751
1.74664E+18,9.674777985,1.461239815,-0.658659339
1.74664E+18,9.67445755,1.460897684,-0.66411972
1.74664E+18,9.674713135,1.457194328,-0.668489933
1.74664E+18,9.675447464,1.450521827,-0.672373891
1.74664E+18,9.676252365,1.443631172,-0.675610423
1.74664E+18,9.676856995,1.438860893,-0.677130103
1.74664E+18,9.676751137,1.439314604,-0.677682936
1.74664E+18,9.675296783,1.448941469,-0.677936256
1.74664E+18,9.672373772,1.468727469,-0.677057385
1.74664E+18,9.668418884,1.496031642,-0.673760116
1.74664E+18,9.663321495,1.53200829,-0.666009784
1.74664E+18,9.657363892,1.573383093,-0.655879796
1.74664E+18,9.651118279,1.614238024,-0.648485184
1.74664E+18,9.644904137,1.652158856,-0.645422935
1.74664E+18,9.639021873,1.685705543,-0.646558285
1.74664E+18,9.633442879,1.71440959,-0.654187679
1.74664E+18,9.628806114,1.736112356,-0.665123105
1.74664E+18,9.624815941,1.752174735,-0.680586636
1.74664E+18,9.621170998,1.763323069,-0.702958584
1.74664E+18,9.617743492,1.771275759,-0.729375422
1.74664E+18,9.614534378,1.777318358,-0.756482303
1.74664E+18,9.610937119,1.783849835,-0.786235392
1.74664E+18,9.60666275,1.792448282,-0.81825757
1.74664E+18,9.60201931,1.802375674,-0.850317895
1.74664E+18,9.596855164,1.814126134,-0.88300252
1.74664E+18,9.591148376,1.827842236,-0.916118264
1.74664E+18,9.584848404,1.843314171,-0.950405657
1.74664E+18,9.577858925,1.860194206,-0.987260997
1.74664E+18,9.569984436,1.878167748,-1.028726935
