TimeStamp,Z,Y,X
1.74664E+18,9.76757431,0.820111275,-0.303791255
1.74664E+18,9.767985344,0.796262622,-0.350445896
1.74664E+18,9.764433861,0.809298396,-0.413822353
1.74664E+18,9.760795593,0.81485486,-0.482981473
1.74664E+18,9.757899284,0.811128199,-0.543932557
1.74664E+18,9.755680084,0.798872471,-0.599064827
1.74664E+18,9.756101608,0.776231289,-0.621555924
1.74664E+18,9.757759094,0.746412754,-0.631968498
1.74664E+18,9.759386063,0.722196996,-0.634986043
1.74664E+18,9.761439323,0.704321206,-0.623396754
1.74664E+18,9.762807846,0.695080936,-0.61221844
1.74664E+18,9.763446808,0.692492366,-0.604940534
1.74664E+18,9.764101028,0.689819396,-0.597381294
1.74664E+18,9.764871597,0.688989997,-0.585626483
1.74664E+18,9.765686989,0.687763095,-0.573340952
1.74664E+18,9.766922951,0.682356477,-0.55856806
1.74664E+18,9.768234253,0.676879108,-0.542053938
1.74664E+18,9.769328117,0.673361063,-0.526491463
1.74664E+18,9.770339012,0.672104836,-0.509047449
1.74664E+18,9.77107048,0.673579276,-0.492818236
1.74664E+18,9.771588326,0.676693439,-0.478053689
1.74664E+18,9.772043228,0.67959404,-0.464450479
1.74664E+18,9.772377968,0.682825089,-0.452507168
1.74664E+18,9.772535324,0.687317431,-0.442194045
1.74664E+18,9.772492409,0.69300884,-0.434196889
1.74664E+18,9.772518158,0.698797762,-0.424205333
1.74664E+18,9.772306442,0.70714426,-0.415152073
1.74664E+18,9.772129059,0.714123428,-0.407327771
1.74664E+18,9.772035599,0.720414162,-0.398387969
1.74664E+18,9.772244453,0.723827004,-0.386892915
1.74664E+18,9.772789001,0.723671377,-0.373217583
1.74664E+18,9.773388863,0.722414732,-0.359699219
1.74664E+18,9.773889542,0.721134305,-0.348474652
1.74664E+18,9.774316788,0.720272481,-0.33814466
1.74664E+18,9.774569511,0.720830739,-0.329522491
1.74664E+18,9.774677277,0.722110689,-0.323453039
1.74664E+18,9.774677277,0.724220514,-0.318716049
1.74664E+18,9.774804115,0.724864125,-0.313310474
1.74664E+18,9.774985313,0.724573791,-0.308282912
1.74664E+18,9.775276184,0.723164678,-0.302341998
1.74664E+18,9.775666237,0.720955849,-0.294867307
1.74664E+18,9.776111603,0.718682587,-0.285508484
1.74664E+18,9.776380539,0.717279255,-0.279780388
1.74664E+18,9.77631855,0.718696833,-0.278320223
1.74664E+18,9.775954247,0.722797155,-0.280482471
1.74664E+18,9.77556324,0.726781666,-0.283807963
