TimeStamp,Z,Y,X
1.74665E+18,9.707684517,1.271544695,-0.560728371
1.74665E+18,9.712409019,1.260491967,-0.500649333
1.74665E+18,9.716450691,1.251343489,-0.441714376
1.74665E+18,9.718173027,1.248524308,-0.410725594
1.74665E+18,9.718967438,1.244952559,-0.402681351
1.74665E+18,9.718412399,1.248687506,-0.404514074
1.74665E+18,9.716967583,1.256764412,-0.414081722
1.74665E+18,9.716301918,1.261207581,-0.416183412
1.74665E+18,9.71581459,1.263562083,-0.420408636
1.74665E+18,9.716228485,1.258678555,-0.425452292
1.74665E+18,9.716778755,1.251836658,-0.433046907
1.74665E+18,9.71684742,1.247675776,-0.443366587
1.74665E+18,9.717137337,1.242357612,-0.451843739
1.74665E+18,9.717383385,1.237338424,-0.460271746
1.74665E+18,9.717882156,1.233279109,-0.460628033
1.74665E+18,9.718686104,1.230178356,-0.451892406
1.74665E+18,9.719067574,1.230796218,-0.441873461
1.74665E+18,9.719011307,1.233776212,-0.434725881
1.74665E+18,9.718811989,1.236440063,-0.431601912
1.74665E+18,9.718673706,1.238158464,-0.429801315
1.74665E+18,9.718717575,1.23833704,-0.428290337
1.74665E+18,9.718894958,1.238283277,-0.424405009
1.74665E+18,9.718817711,1.239635825,-0.422205985
1.74665E+18,9.718559265,1.240513563,-0.425578207
1.74665E+18,9.717980385,1.242419243,-0.43318674
1.74665E+18,9.717295647,1.244392753,-0.442745179
1.74665E+18,9.716823578,1.24560523,-0.4496364
1.74665E+18,9.716389656,1.247497439,-0.453781545
1.74665E+18,9.716165543,1.24825871,-0.45646435
1.74665E+18,9.716228485,1.248018742,-0.455770761
1.74665E+18,9.716581345,1.246279001,-0.453022987
1.74665E+18,9.717300415,1.242143273,-0.448937923
1.74665E+18,9.7179842,1.237488151,-0.446986139
1.74665E+18,9.718642235,1.232114315,-0.447514534
1.74665E+18,9.719277382,1.226230502,-0.449891955
1.74665E+18,9.719809532,1.221218109,-0.452005863
1.74665E+18,9.720353127,1.216946959,-0.451857477
1.74665E+18,9.72092247,1.213050008,-0.45007953
1.74665E+18,9.721377373,1.209796786,-0.449010253
1.74665E+18,9.721652985,1.207435966,-0.449374199
1.74665E+18,9.721616745,1.207315207,-0.450491846
1.74665E+18,9.721348763,1.208930731,-0.451935142
1.74665E+18,9.720949173,1.212195992,-0.451789171
1.74665E+18,9.720466614,1.217117429,-0.448931277
1.74665E+18,9.719944,1.222617149,-0.44528529
1.74665E+18,9.719652176,1.226296902,-0.44152835
1.74665E+18,9.719539642,1.228357673,-0.438254744
1.74665E+18,9.719519615,1.229421377,-0.435722113
1.74665E+18,9.719686508,1.228656173,-0.434157312
1.74665E+18,9.719970703,1.227066994,-0.432281613
1.74665E+18,9.720252037,1.225900173,-0.429249287
1.74665E+18,9.720557213,1.225069165,-0.424679369
1.74665E+18,9.720784187,1.224683762,-0.420570433
1.74665E+18,9.720950127,1.224448204,-0.417402297
1.74665E+18,9.72116375,1.223389268,-0.415537
1.74665E+18,9.721434593,1.221951246,-0.413440049
1.74665E+18,9.721762657,1.220249176,-0.410740733
1.74665E+18,9.722195625,1.218053818,-0.406986356
1.74665E+18,9.722722054,1.215756297,-0.401230127
1.74665E+18,9.723258972,1.213358045,-0.395436704
1.74665E+18,9.723743439,1.210778117,-0.391418248
1.74665E+18,9.72418499,1.208093643,-0.388749987
1.74665E+18,9.724531174,1.205942273,-0.386753738
1.74665E+18,9.724741936,1.204834104,-0.384916306
1.74665E+18,9.724736214,1.205298543,-0.383588612
1.74665E+18,9.724518776,1.207143068,-0.383289427
1.74665E+18,9.724258423,1.209313273,-0.383054018
1.74665E+18,9.724024773,1.211468339,-0.38220951
1.74665E+18,9.723854065,1.213497519,-0.380095869
1.74665E+18,9.723626137,1.216363549,-0.376755625
1.74665E+18,9.723500252,1.218804002,-0.372091532
1.74665E+18,9.723589897,1.219515681,-0.367385268
1.74665E+18,9.723797798,1.219151855,-0.363045365
1.74665E+18,9.723995209,1.218651056,-0.359465331
1.74665E+18,9.724045753,1.21887517,-0.357310355
1.74665E+18,9.723941803,1.220130086,-0.355858117
1.74665E+18,9.723630905,1.222801924,-0.35516873
1.74665E+18,9.723399162,1.225065112,-0.35370186
1.74665E+18,9.723519325,1.224913597,-0.350903809
1.74665E+18,9.723993301,1.221931815,-0.348175317
1.74665E+18,9.724729538,1.216683269,-0.345988631
1.74665E+18,9.725502014,1.211772799,-0.341484487
1.74665E+18,9.726025581,1.210428357,-0.331174523
1.74665E+18,9.726219177,1.213008642,-0.315724075
1.74665E+18,9.725483894,1.221479654,-0.305519551
1.74665E+18,9.723847389,1.238047242,-0.290541321
1.74665E+18,9.720989227,1.264623284,-0.271065801
1.74665E+18,9.716505051,1.303451061,-0.246840507
1.74665E+18,9.710321426,1.35381937,-0.217294216
1.74665E+18,9.702803612,1.41152823,-0.18326667
1.74665E+18,9.694453239,1.471932292,-0.146240488
1.74665E+18,9.685848236,1.530804634,-0.106668554
1.74665E+18,9.677285194,1.586287975,-0.064980805
1.74665E+18,9.668707848,1.638914227,-0.021286674
1.74665E+18,9.660265923,1.687950492,0.021842729
1.74665E+18,9.652265549,1.732056141,0.064332366
1.74665E+18,9.645223618,1.768898606,0.105085984
1.74665E+18,9.639302254,1.798288107,0.142787352
1.74665E+18,9.634545326,1.820612073,0.176903591
1.74665E+18,9.630092621,1.840570211,0.209740937
1.74665E+18,9.625476837,1.860496521,0.243180007
1.74665E+18,9.620653152,1.88069284,0.27641958
1.74665E+18,9.615064621,1.903800726,0.310588062
1.74665E+18,9.607800484,1.9338063,0.347777814
1.74665E+18,9.598896027,1.969959378,0.388379067
1.74665E+18,9.589061737,2.008496284,0.431542307
1.74665E+18,9.580158234,2.041893005,0.470789909
1.74665E+18,9.573498726,2.066654921,0.497434169
1.74665E+18,9.568529129,2.085630655,0.513582349
1.74665E+18,9.564965248,2.099982738,0.521446109
1.74665E+18,9.563188553,2.108347416,0.520261645
1.74665E+18,9.562868118,2.111578226,0.51300782
1.74665E+18,9.563116074,2.112681389,0.503769696
1.74665E+18,9.563382149,2.114373446,0.491458088
1.74665E+18,9.563178062,2.118956804,0.475433946
1.74665E+18,9.562273979,2.126964569,0.457532197
1.74665E+18,9.561193466,2.135108471,0.44189769
1.74665E+18,9.56084919,2.139559507,0.427594036
1.74665E+18,9.561830521,2.13795948,0.413431406
1.74665E+18,9.564422607,2.129437923,0.397118211
1.74665E+18,9.568143845,2.116262913,0.377414197
1.74665E+18,9.572340965,2.10136652,0.353461325
1.74665E+18,9.575976372,2.089090586,0.32673341
1.74665E+18,9.578492165,2.081640482,0.299396396
1.74665E+18,9.579898834,2.078864336,0.272479743
1.74665E+18,9.580189705,2.080890894,0.245475292
1.74665E+18,9.579469681,2.08712244,0.219235793
1.74665E+18,9.578158379,2.095576763,0.194507733
1.74665E+18,9.576990128,2.103018761,0.170153543
1.74665E+18,9.576447487,2.107308149,0.145926371
1.74665E+18,9.576487541,2.108636379,0.122223563
1.74665E+18,9.576857567,2.108092546,0.100737073
1.74665E+18,9.577278137,2.106947422,0.083039217
1.74665E+18,9.577602386,2.106017828,0.067882515
1.74665E+18,9.577765465,2.10566926,0.054290339
1.74665E+18,9.577555656,2.106906891,0.041914839
1.74665E+18,9.577255249,2.108452797,0.031388015
1.74665E+18,9.576672554,2.111216068,0.022200249
1.74665E+18,9.575352669,2.117259264,0.015127848
1.74665E+18,9.5734272,2.125970125,0.011291029
