Timestamp,Z,Y,X
1.74665E+18,9.694864273,1.410621881,-0.436076134
1.74665E+18,9.688928604,1.429805398,-0.500704885
1.74665E+18,9.686392784,1.435406089,-0.532730103
1.74665E+18,9.689352036,1.417642593,-0.526450396
1.74665E+18,9.691270828,1.406056046,-0.522162259
1.74665E+18,9.692817688,1.393304706,-0.527621865
1.74665E+18,9.695463181,1.374160171,-0.529209137
1.74665E+18,9.699085236,1.35089612,-0.522696257
1.74665E+18,9.702480316,1.333653927,-0.503610075
1.74665E+18,9.705039978,1.323104262,-0.481653422
1.74665E+18,9.707040787,1.314037919,-0.46588847
1.74665E+18,9.708289146,1.309073091,-0.453687191
1.74665E+18,9.709282875,1.304283738,-0.446153522
1.74665E+18,9.709989548,1.299914002,-0.443510741
1.74665E+18,9.710494041,1.296122432,-0.443574101
1.74665E+18,9.711251259,1.291364431,-0.440855414
1.74665E+18,9.71168232,1.287453651,-0.442801267
1.74665E+18,9.711911201,1.285119414,-0.444537938
1.74665E+18,9.711900711,1.284911871,-0.445401013
1.74665E+18,9.711443901,1.284480572,-0.456454813
1.74665E+18,9.710424423,1.286213756,-0.472975224
1.74665E+18,9.709056854,1.290852904,-0.488170147
1.74665E+18,9.707543373,1.296275973,-0.503664494
1.74665E+18,9.706166267,1.30066824,-0.518650293
1.74665E+18,9.705176353,1.302717924,-0.531841576
1.74665E+18,9.704162598,1.303048968,-0.549235165
1.74665E+18,9.70331192,1.300873399,-0.56907475
1.74665E+18,9.702429771,1.295887589,-0.594908357
1.74665E+18,9.701273918,1.290108919,-0.625537872
1.74665E+18,9.699829102,1.283571959,-0.660420716
1.74665E+18,9.698114395,1.276556253,-0.69811368
1.74665E+18,9.695684433,1.272422194,-0.738254249
1.74665E+18,9.692014694,1.274756312,-0.781185448
1.74665E+18,9.687314987,1.283420444,-0.824102998
1.74665E+18,9.681551933,1.297777891,-0.868171453
1.74665E+18,9.674501419,1.314830065,-0.919584572
1.74665E+18,9.666544914,1.331261396,-0.977776408
1.74665E+18,9.657566071,1.347536087,-1.042086005
1.74665E+18,9.647413254,1.36498332,-1.111137033
1.74665E+18,9.636118889,1.383499146,-1.183854699
1.74665E+18,9.623409271,1.405756116,-1.258662701
1.74665E+18,9.609025002,1.432559371,-1.33596015
1.74665E+18,9.593676567,1.465499759,-1.408568859
1.74665E+18,9.577027321,1.507169604,-1.476265788
1.74665E+18,9.55844593,1.560817122,-1.539591908
1.74665E+18,9.536774635,1.628930807,-1.602157593
1.74665E+18,9.512784958,1.708390236,-1.660932899
1.74665E+18,9.487823486,1.793351412,-1.713325381
1.74665E+18,9.462830544,1.878018618,-1.76018703
1.74665E+18,9.44003582,1.953181863,-1.800327063
1.74665E+18,9.422251701,2.009200573,-1.831578016
1.74665E+18,9.410528183,2.042013645,-1.855407715
1.74665E+18,9.404141426,2.054594278,-1.873808742
1.74665E+18,9.401900291,2.053702116,-1.885988832
1.74665E+18,9.402440071,2.045511484,-1.892193437
1.74665E+18,9.404690742,2.035654068,-1.891637683
1.74665E+18,9.408482552,2.025757074,-1.88338685
1.74665E+18,9.413074493,2.01535058,-1.871574163
1.74665E+18,9.417609215,2.003461361,-1.861495137
1.74665E+18,9.42190361,1.992730856,-1.85125792
1.74665E+18,9.425859451,1.986571908,-1.837687373
1.74665E+18,9.429722786,1.985955954,-1.818430901
1.74665E+18,9.432932854,1.989306808,-1.798004508
1.74665E+18,9.435696602,1.99438417,-1.777766585
1.74665E+18,9.438486099,2.000492096,-1.755963206
1.74665E+18,9.441541672,2.009043217,-1.729569435
1.74665E+18,9.445158005,2.019565582,-1.697272062
1.74665E+18,9.449451447,2.032104731,-1.657950282
1.74665E+18,9.454460144,2.04648304,-1.611046195
1.74665E+18,9.460125923,2.061671734,-1.557533622
1.74665E+18,9.465935707,2.077908516,-1.499586344
1.74665E+18,9.47154808,2.096146584,-1.437469959
1.74665E+18,9.476377487,2.116739988,-1.374068975
1.74665E+18,9.479692459,2.141267061,-1.31178689
1.74665E+18,9.481348038,2.170110226,-1.251015902
1.74665E+18,9.48115921,2.203099012,-1.193464041
1.74665E+18,9.479524612,2.237812281,-1.140698195
1.74665E+18,9.477448463,2.270992517,-1.091306686
1.74665E+18,9.475665092,2.300410271,-1.044171453
1.74665E+18,9.474525452,2.325205564,-0.998590052
1.74665E+18,9.473962784,2.346306801,-0.953553855
1.74665E+18,9.473437309,2.36618185,-0.908614278
1.74665E+18,9.472177505,2.38679409,-0.866860569
1.74665E+18,9.470287323,2.406336546,-0.832821131
1.74665E+18,9.468255997,2.422813892,-0.807761908
1.74665E+18,9.466400146,2.436024904,-0.789580584
1.74665E+18,9.465126038,2.445564508,-0.775236368
1.74665E+18,9.464530945,2.451717854,-0.762965858
