TimeStamp,Z,Y,X
1.74665E+18,9.618250847,1.849429846,-0.48912549
1.74665E+18,9.610527039,1.891895652,-0.478422672
1.74665E+18,9.606246948,1.913230777,-0.479551286
1.74665E+18,9.605055809,1.925188065,-0.454908252
1.74665E+18,9.60369873,1.933668375,-0.447520137
1.74665E+18,9.604869843,1.929107428,-0.442057431
1.74665E+18,9.608269691,1.916148424,-0.424147576
1.74665E+18,9.611024857,1.90265286,-0.422502816
1.74665E+18,9.613642693,1.887433648,-0.43111825
1.74665E+18,9.616350174,1.873189092,-0.432870239
1.74665E+18,9.618823051,1.858929515,-0.439320326
1.74665E+18,9.621642113,1.843601823,-0.442188293
1.74665E+18,9.62432766,1.830570221,-0.437856823
1.74665E+18,9.62690258,1.819767952,-0.426119953
1.74665E+18,9.62903595,1.811521888,-0.412844688
1.74665E+18,9.631015778,1.804356456,-0.397760242
1.74665E+18,9.632226944,1.801060557,-0.383119017
1.74665E+18,9.633605957,1.797399759,-0.36519435
1.74665E+18,9.633565903,1.798723698,-0.359692037
1.74665E+18,9.633354187,1.800782681,-0.35503915
1.74665E+18,9.632968903,1.805453181,-0.341514349
1.74665E+18,9.631828308,1.814172745,-0.327183485
1.74665E+18,9.629717827,1.828679919,-0.308003426
1.74665E+18,9.626693726,1.84780252,-0.287751317
1.74665E+18,9.622068405,1.874495387,-0.269176066
1.74665E+18,9.616077423,1.907548785,-0.250408292
1.74665E+18,9.608573914,1.946352243,-0.239590421
1.74665E+18,9.599387169,1.992181659,-0.23097381
1.74665E+18,9.587985992,2.047695398,-0.218789026
1.74665E+18,9.573695183,2.115094662,-0.202785
1.74665E+18,9.556088448,2.194787264,-0.185707688
1.74665E+18,9.534509659,2.287915468,-0.170182079
1.74665E+18,9.509947777,2.38890934,-0.156186163
1.74665E+18,9.483686447,2.491995335,-0.141599
1.74665E+18,9.454579353,2.600898504,-0.129030824
1.74665E+18,9.422522545,2.715308428,-0.116392754
1.74665E+18,9.386247635,2.838674784,-0.10335198
1.74665E+18,9.345047951,2.971926928,-0.090150088
1.74665E+18,9.297529221,3.117619038,-0.082360394
1.74665E+18,9.243740082,3.273730516,-0.0796168
1.74665E+18,9.183736801,3.438523293,-0.077034459
1.74665E+18,9.11709404,3.611548424,-0.075549811
1.74665E+18,9.04419899,3.790418863,-0.074638918
1.74665E+18,8.965222359,3.973662138,-0.072099686
1.74665E+18,8.880392075,4.159870148,-0.067191817
1.74665E+18,8.789977074,4.347743988,-0.061711345
1.74665E+18,8.692977905,4.538594723,-0.060613535
1.74665E+18,8.589587212,4.731310368,-0.063757583
1.74665E+18,8.478795052,4.926990032,-0.071947917
1.74665E+18,8.360214233,5.125504017,-0.080042206
1.74665E+18,8.234773636,5.324574471,-0.088398837
1.74665E+18,8.105024338,5.51988554,-0.099176034
1.74665E+18,7.973699093,5.707717896,-0.111632824
1.74665E+18,7.842831135,5.885972977,-0.12532407
1.74665E+18,7.717169762,6.049519062,-0.137792617
1.74665E+18,7.603443146,6.191643715,-0.146933034
1.74665E+18,7.511397362,6.302881241,-0.151582092
1.74665E+18,7.450116634,6.375072002,-0.156818777
1.74665E+18,7.426987171,6.40191555,-0.160395369
1.74665E+18,7.446888447,6.378848076,-0.156627581
1.74665E+18,7.513623238,6.300468445,-0.141231358
1.74665E+18,7.625834942,6.164831161,-0.109055005
1.74665E+18,7.784042358,5.964600086,-0.05127633
1.74665E+18,7.989741802,5.686275005,0.026194625
1.74665E+18,8.237779617,5.319410801,0.115149051
1.74665E+18,8.517590523,4.856016159,0.200387299
1.74665E+18,8.809405327,4.299535275,0.280632824
1.74665E+18,9.088327408,3.666935682,0.355359614
1.74665E+18,9.33453846,2.975485086,0.428089619
1.74665E+18,9.534673691,2.238773346,0.498287201
1.74665E+18,9.678299904,1.478895426,0.560136735
1.74665E+18,9.760390282,0.733422995,0.606023192
1.74665E+18,9.786042213,0.042917572,0.633967817
1.74665E+18,9.76860714,-0.576184273,0.642437577
1.74665E+18,9.721262932,-1.125552535,0.63290292
1.74665E+18,9.65341568,-1.615289569,0.610584319
1.74665E+18,9.575857162,-2.031736135,0.587695479
1.74665E+18,9.510998726,-2.321995735,0.565347791
1.74665E+18,9.478013039,-2.45929575,0.538062513
1.74665E+18,9.483204842,-2.446404696,0.504291952
1.74665E+18,9.517988205,-2.314165592,0.472144544
1.74665E+18,9.568266869,-2.101874828,0.448090941
1.74665E+18,9.624432564,-1.83214128,0.428881913
1.74665E+18,9.681361198,-1.507832408,0.409944206
1.74665E+18,9.733698845,-1.125828743,0.397493184
1.74665E+18,9.774705887,-0.68520242,0.394975245
1.74665E+18,9.796591759,-0.192066208,0.40037024
1.74665E+18,9.792035103,0.342599422,0.411156476
1.74665E+18,9.755539894,0.906627953,0.421733469
1.74665E+18,9.684087753,1.485974073,0.42510727
1.74665E+18,9.576532364,2.069694281,0.420451194
1.74665E+18,9.432225227,2.652062178,0.412381142
1.74665E+18,9.250920296,3.228637457,0.408375323
1.74665E+18,9.033238411,3.794948816,0.411546797
1.74665E+18,8.782270432,4.343218327,0.422565222
1.74665E+18,8.502681732,4.86700964,0.43243584
1.74665E+18,8.199913025,5.361173153,0.435481399
1.74665E+18,7.878809452,5.823222637,0.429915607
1.74665E+18,7.545361519,6.250345707,0.413625836
1.74665E+18,7.205856323,6.640573978,0.385738045
1.74665E+18,6.865891457,6.993506908,0.347539306
1.74665E+18,6.532491207,7.307988644,0.300407141
1.74665E+18,6.213414192,7.583127022,0.245066091
1.74665E+18,5.915421009,7.819482803,0.184081912
