TimeStamp,Z,Y,X
1.74664E+18,9.803559303,-0.136838123,-0.204662234
1.74664E+18,9.802651405,-0.129403993,-0.248342529
1.74664E+18,9.802170753,-0.107543603,-0.27618891
1.74664E+18,9.801557541,-0.094577268,-0.301493496
1.74664E+18,9.801156044,-0.073285773,-0.319909662
1.74664E+18,9.800252914,-0.051828761,-0.350363582
1.74664E+18,9.798967361,-0.036634959,-0.386376113
1.74664E+18,9.797938347,-0.027744895,-0.412348747
1.74664E+18,9.797501564,-0.02357237,-0.422842979
1.74664E+18,9.797350883,-0.023553845,-0.426323563
1.74664E+18,9.797535896,-0.021895863,-0.422152817
1.74664E+18,9.797795296,-0.017641369,-0.416282803
1.74664E+18,9.798150063,-0.012974211,-0.40803501
1.74664E+18,9.798534393,-0.007890038,-0.398816317
1.74664E+18,9.798875809,-0.000150392,-0.390416324
1.74664E+18,9.799113274,0.008183851,-0.384327531
1.74664E+18,9.799272537,0.014403179,-0.380036235
1.74664E+18,9.799339294,0.020084128,-0.378041804
1.74664E+18,9.7993927,0.026543872,-0.376288414
1.74664E+18,9.799480438,0.031178102,-0.373644382
1.74664E+18,9.799559593,0.035836399,-0.371105671
1.74664E+18,9.799723625,0.041575093,-0.366153389
1.74664E+18,9.799846649,0.046930645,-0.362213343
1.74664E+18,9.800002098,0.051576477,-0.357335955
1.74664E+18,9.800173759,0.055800255,-0.351954728
1.74664E+18,9.800395966,0.057545159,-0.345438004
1.74664E+18,9.800714493,0.055378221,-0.336620629
1.74664E+18,9.800961494,0.051315874,-0.330012321
1.74664E+18,9.801192284,0.046457838,-0.323833734
1.74664E+18,9.801394463,0.041135497,-0.318366438
1.74664E+18,9.801543236,0.037411977,-0.314214855
1.74664E+18,9.801598549,0.035973601,-0.312676311
1.74664E+18,9.801665306,0.035213102,-0.310649514
1.74664E+18,9.801738739,0.03569527,-0.308279276
1.74664E+18,9.801830292,0.037137859,-0.305194199
1.74664E+18,9.801961899,0.03843727,-0.300769299
1.74664E+18,9.802166939,0.038216107,-0.2940045
1.74664E+18,9.802307129,0.038694922,-0.28923583
1.74664E+18,9.80242157,0.038567998,-0.285350323
1.74664E+18,9.802547455,0.036988463,-0.281237721
1.74664E+18,9.802700043,0.034918353,-0.27611196
1.74664E+18,9.802871704,0.031307831,-0.270396888
1.74664E+18,9.803020477,0.027302168,-0.265409291
1.74664E+18,9.803128242,0.02280172,-0.261824846
1.74664E+18,9.803208351,0.019730181,-0.259081632
1.74664E+18,9.803302765,0.017506594,-0.25559324
1.74664E+18,9.803384781,0.016857104,-0.252492279
1.74664E+18,9.80346489,0.01799752,-0.249265939
1.74664E+18,9.803520203,0.021016,-0.246867418
1.74664E+18,9.803564072,0.02442335,-0.244818226
1.74664E+18,9.803595543,0.028399704,-0.24308686
1.74664E+18,9.803642273,0.033131063,-0.24058035
1.74664E+18,9.803688049,0.037186351,-0.238136545
1.74664E+18,9.803753853,0.041942768,-0.23460491
1.74664E+18,9.803829193,0.047402855,-0.23038502
1.74664E+18,9.80390358,0.052572366,-0.22605741
1.74664E+18,9.803990364,0.057827044,-0.220925584
1.74664E+18,9.80408287,0.06271892,-0.215429097
1.74664E+18,9.804184914,0.067843921,-0.209177122
1.74664E+18,9.804307938,0.073235571,-0.201361999
1.74664E+18,9.80442524,0.079188369,-0.193329453
1.74664E+18,9.80452919,0.084694445,-0.185574532
1.74664E+18,9.804602623,0.088885292,-0.179608852
1.74664E+18,9.804643631,0.091846235,-0.175844267
1.74664E+18,9.804680824,0.092764094,-0.173215598
