label,X_min,X_max,X_range,X_mean,X_rms,X_std,Y_min,Y_max,Y_range,Y_mean,Y_rms,Y_std,Z_min,Z_max,Z_range,Z_mean,Z_rms,Z_std,X_jerk_min,X_jerk_max,X_jerk_range,X_jerk_mean,X_jerk_rms,X_jerk_std,Y_jerk_min,Y_jerk_max,Y_jerk_range,Y_jerk_mean,Y_jerk_rms,Y_jerk_std,Z_jerk_min,Z_jerk_max,Z_jerk_range,Z_jerk_mean,Z_jerk_rms,Z_jerk_std,total_jerk_min,total_jerk_max,total_jerk_range,total_jerk_mean,total_jerk_rms,total_jerk_std,timestamp_range
3.0,-1.062490746444649,-0.06694071858660545,0.9955500278580435,-0.38460713968912336,0.45092985569975785,0.2370795792607094,-1.9095716450121432,0.25274630546646987,2.162317950478613,-0.5480555338497626,0.7422458213710231,0.5041264491646791,0.0212127919591645,1.9098335559750745,1.88862076401591,0.6126587688411625,0.7269923376784877,0.39415123153381637,-20.630951353231413,20.582668330199734,41.21361968343115,-0.11510593841995154,8.099749038525479,8.156575474348882,-42.345257924966226,28.497448707029864,70.8427066319961,-0.4059071847940318,12.485265848106904,12.56748314871236,-38.0121704751721,34.72673569127824,72.73890616645033,-0.02272824865242141,13.695062068870566,13.792518056272426,-51.18771497698796,55.6044983884254,106.79221336541336,0.11998290193246235,17.67740054643207,17.80280984521388,0.7699999999999999
3.0,-1.0104280910890155,0.017726645070232736,1.0281547361592482,-0.33298691786462303,0.405096468171519,0.23244196704071132,-0.6814224845513663,0.028879000028934506,0.7103014845803008,-0.28773255822565896,0.3761219004580871,0.2440629311870665,-0.07121895347903807,0.9330574409626844,1.0042763944417226,0.4674246806696271,0.524054428890965,0.2387423876893977,-14.71924246226217,20.366293917553893,35.08553637981606,-0.1514549418744092,6.98288941282766,7.033936135457959,-9.436952775043132,6.836198515211582,16.273151290254713,-0.08634725085179593,3.4519268580563858,3.476891230373487,-13.067115892846664,16.106662688670106,29.17377858151677,-0.18548605059044873,7.101824896809341,7.152983367764985,-15.166442172108866,10.784087138897993,25.95052931100686,-0.07253174792688998,6.603328538753436,6.65276432033776,0.726
3.0,-0.8632901541049285,0.2301697412200801,1.0934598953250085,-0.27310507908083315,0.3648439001379351,0.24354786264739195,-1.1166216465239127,0.12352424174129865,1.2401458882652114,-0.3588394442575241,0.48817108069054893,0.33320503985077377,-0.7299202759017034,1.3272757567077897,2.057196032609493,0.492512386849072,0.6261396316240231,0.3892331169729486,-11.750230034533358,23.827468570959923,35.57769860549328,0.12001399822639554,7.1022170647941545,7.149023076972415,-14.851912743275342,22.17970215129468,37.031614894570026,-0.1366075847500396,6.885425167701626,6.930427776358298,-46.2756963354678,29.953000255163413,76.22869659063122,0.022061222055301793,14.075836570391369,14.170607014794808,-34.600731940857415,29.875189676696944,64.47592161755436,-0.015999612427078844,12.24963387369563,12.332113403575327,0.814
3.0,-0.7631218995690212,0.2021978066361351,0.9653197062051563,-0.2539875668914098,0.3734344322608847,0.2758244006937833,-1.0138869978193095,0.059130699417681364,1.073017697236991,-0.47148085398500345,0.5685718982207264,0.3201715241231563,-0.059507938806693014,1.6386257040926806,1.6981336428993736,0.6357938088815831,0.7259113999846047,0.3529488491019042,-17.600957507995023,11.38940172434227,28.99035923233729,0.03450442762465392,6.503509354074112,6.552500916630474,-19.060476443643253,16.001646835711316,35.062123279354566,0.03305992277274634,6.916345001884412,6.968464963114348,-30.759717199665825,39.470159197945414,70.22987639761124,0.14669967553658284,13.760029834273451,13.863092661011732,-31.774926542064247,32.576969530708595,64.35189607277285,0.1191414023856135,13.644588504796092,13.74704389877904,0.726
3.0,-1.0169485957018212,0.09628708066554317,1.1132356763673643,-0.26422471197789943,0.35215118743695617,0.23443353207759385,-0.7361988131432365,0.12195645347739384,0.8581552666206304,-0.2931850001834886,0.4090060196724357,0.287182783853968,-0.6913510948502335,0.9254948888271156,1.616845983677349,0.4439291586210315,0.5525406683475718,0.33128904544555926,-15.35456269847365,21.72050821539154,37.07507091386519,-0.14391548497840131,6.466371083651976,6.510136753909157,-11.585956087277557,13.965626809043046,25.551582896320603,0.07783852829978873,5.033564468456933,5.068282057967168,-26.5068764364582,30.477028551185285,56.983904987643484,-0.4147303393701445,9.891680755653482,9.952337808769835,-25.232299928653468,27.266905411128626,52.499205339782094,-0.40605356287369954,8.1479275548448,8.194911478439417,0.7809999999999999
3.0,-0.9435065366232441,0.10004981927067357,1.0435563558939176,-0.36338877619027976,0.43068568986036143,0.23250836915869943,-0.7084336362430641,0.0012345041229175656,0.7096681403659817,-0.3038025937556841,0.3819110185172566,0.23277199339102805,-0.14219106374028784,0.7802776134354592,0.9224686771757471,0.44645871150208727,0.4905175648842417,0.20435783519828746,-11.265681145717185,33.40940971546998,44.67509086118716,0.3670905198589999,7.510089717463671,7.544597800836085,-9.905328844646329,9.974854102254653,19.88018294690098,0.11548978504743888,3.502036117051471,3.5204220801010035,-10.701118238128819,15.132359390294873,25.833477628423694,0.24679103723120607,5.750036717612722,5.778041261104059,-18.76684979383709,14.524085213440443,33.29093500727753,0.15536393321624878,6.443657938165599,6.479128657227159,0.946
3.0,-1.2095097030771,0.20023589682710782,1.409745599904208,-0.3426664243713261,0.4602171479475811,0.3094307101185942,-1.2448976026830672,0.03134449268162128,1.2762420953646885,-0.45712491276094547,0.5927157969058182,0.3800156004129876,-0.8386646204754759,1.593148323757875,2.431812944233351,0.44547600278827587,0.6762196761117738,0.5124209757531436,-21.03683037860347,19.924811980639348,40.961642359242816,-1.9236480330846648,9.149758611903254,9.009846677155387,-22.90118176260913,17.53379282423997,40.4349745868491,-0.09738887043910475,8.078076127754812,8.13581102676254,-36.27649931185783,52.2670887200642,88.54358803192204,0.616609651695814,19.22516017747146,19.35400956364283,-27.712029239300755,36.40944866040333,64.12147789970408,1.3044210406770038,14.701333696172693,14.749079496524091,0.7589999999999999
3.0,-0.8334460091594881,0.32758870368341053,1.1610347128428986,-0.24415546276240857,0.3841422732129651,0.2988076693890539,-1.4815322690214945,0.022515674689342142,1.5040479437108367,-0.5165577129185359,0.6722793997261369,0.43351203672209426,-0.8025035436450562,1.722985025497846,2.5254885691429023,0.5203730872846828,0.7786226247965383,0.5835647740736496,-15.376037765225263,25.424658332000945,40.80069609722621,0.08607015842516164,8.921956662973953,8.988874837563761,-25.953510412131774,22.596248422503113,48.549758834634886,0.07985843591741316,10.034136946068065,10.10954716872327,-52.389931603609305,50.967317975779785,103.35724957938909,-0.15640395755208397,22.483541148236647,22.652682543854976,-41.97618827814921,39.972065565710096,81.9482538438593,-0.1901992556494513,17.894323230613715,18.028358168395023,0.726
1.0,-0.6390900331864727,0.7953026064826185,1.4343926396690914,-0.09332528832865435,0.2964910232821305,0.28351255167869854,-1.1036256998469771,-0.15284169982338708,0.9507840000235901,-0.38124160135336593,0.4568377786751174,0.25357681943350713,-0.24633062312595114,0.7851864710840607,1.0315170942100118,0.4460260584193826,0.5394134221393473,0.3056160031671946,-25.435625572476624,16.74341468531338,42.17904025779001,0.7573589932095285,7.779452131027289,7.800064323668736,-5.8759895297091305,10.383106575479264,16.259096105188394,0.3755474492280542,3.634971429300981,3.642401076939567,-16.92881471147699,20.811262534073055,37.74007724555004,0.47272788010201516,8.57619924198944,8.626828235132285,-18.632893847355838,15.214433123709147,33.84732697106499,0.130887663123412,6.817722337913048,6.867146562647883,0.737
1.0,-0.42135981939909656,0.38781403589573943,0.809173855294836,-0.01953613674250354,0.23037138903923615,0.23173815467194367,-1.2358739383741868,-0.06278752607356354,1.1730864123006233,-0.5102849921962194,0.6555838227034337,0.41552022288277907,0.17898265276091874,0.9814173544064817,0.802434701645563,0.6120503099450688,0.6468121701630865,0.21119173220372953,-7.379352855914377,12.875904089635263,20.25525694554964,-0.8778721083242323,4.864761145242528,4.830686769874786,-9.266558818151337,12.49147003512875,21.758028853280088,-0.4099546841766434,5.248361074320108,5.282396836405887,-12.507480683236343,11.677756360016526,24.18523704325287,-0.6205584328878455,6.445055679039421,6.476501083319445,-9.707402440186108,12.407356690246143,22.11475913043225,0.209068466517035,6.072602114467415,6.127080025619468,0.572
1.0,-0.47937446549016083,0.18119420468162442,0.6605686701717852,-0.15245934083969043,0.2692042999867487,0.22399504371535908,-1.0535069603377671,-0.09060409537281501,0.9629028649649521,-0.48877299884819003,0.6088968383597424,0.36659516327111136,-0.15187808887612822,1.2161084156501205,1.3679865045262487,0.5670367610359205,0.6497947317158603,0.3203733628661821,-8.265387407844244,6.766146684578269,15.031534092422513,-0.7035441441057162,4.449092212659649,4.435153928393481,-8.832931667863877,4.922800135496453,13.75573180336033,-0.9112152704092781,3.466734370933662,3.376845644259554,-17.74056963349952,26.13402282954897,43.87459246304849,1.206009606891648,9.4854529217472,9.498507951469454,-13.499863400757645,17.79122591499313,31.291089315750774,1.6193699529856334,6.445195789998056,6.298143889455919,0.572
1.0,-0.8634184208658324,0.6628868946346789,1.5263053155005113,-0.08168602988551998,0.3438531735775326,0.33697860936644225,-1.2724356165450328,0.00807257989302394,1.2805081964380567,-0.46475750715687325,0.6382412790145768,0.44132685930026944,-0.3947648118822987,1.3233511089780636,1.7181159208603622,0.5414506524414403,0.6454378365427311,0.3544363718151403,-26.513540159086137,15.75563864522467,42.269178804310805,-1.677328872229068,9.330126948554646,9.259702145047982,-12.663189198310759,8.648707829253576,21.311897027564335,-1.2559912776296944,5.229209384373331,5.121254121794369,-20.639419822848613,29.900201811446145,50.53962163429476,0.44257916122489677,11.353409124763399,11.445623991522515,-13.963308123817995,20.404604433073683,34.36791255689168,0.7102353211990545,7.167944189200756,7.196073349176812,0.616
1.0,-0.4131352015878149,0.5326504713411285,0.9457856729289434,-0.07086578779811982,0.23801567244174257,0.22913877176597683,-1.104612646347976,0.06091251088432319,1.165525157232299,-0.45547403606905484,0.5750018732016656,0.35391834256763266,-0.4301142983938538,0.7334893218159922,1.163603620209846,0.27069417720177424,0.42995724877835184,0.3368667667115323,-11.87030278841657,16.920317049134994,28.790619837551564,1.307314665152906,7.183829593602886,7.123487243240556,-11.142322672354942,12.8722969212734,24.01461959362834,0.8198640532390091,5.611834109606877,5.598471795835582,-25.5689672221083,30.428672416755216,55.99763963886352,1.719946247955347,11.699957901133882,11.670510415069844,-18.989732510666077,34.56448433941661,53.55421685008268,0.3041751070842003,9.297608771354458,9.371052056564679,0.6489999999999999
1.0,-0.5853170103668445,0.4347960898601039,1.0201131002269483,-0.1358577297025759,0.28445557727054516,0.2521770140322191,-1.3930728006282964,-0.12742108541420522,1.2656517152140911,-0.5257378916215399,0.6829178446682059,0.4398074228415292,-0.3652188331617472,0.8102381500929798,1.175456983254727,0.3730593125177607,0.49918995642587166,0.3346904205558923,-14.11371448630997,14.798440456993449,28.91215494330342,0.23514748323731866,6.530761720309591,6.585591767820167,-10.959933181237105,18.877932608676986,29.83786578991409,0.40107379522008435,6.593020354107388,6.640365821283528,-23.265317775980645,30.312198397644373,53.577516173625014,1.7276197769307893,10.966023318602181,10.927083824987864,-25.388399691571237,32.18399497252654,57.57239466409778,0.19698293880393106,10.467484712408824,10.56034460515085,0.605
1.0,-0.8280428078858643,0.399782931506414,1.2278257393922782,-0.11098398317859297,0.31118056190713655,0.2933003751166363,-1.3494287524570412,-0.12382896844757355,1.2255997840094677,-0.618172467766763,0.7652812696106763,0.45514006159777154,0.15675307939858305,1.5961513270585679,1.439398247659985,0.6666418489324416,0.740284753828696,0.32474658345776386,-20.249951865564274,19.79600594256456,40.04595780812883,-0.6531381711843871,8.145987673185818,8.191938507894646,-17.644791002980767,9.822191726122282,27.46698272910305,-0.10847964511118606,6.106840042778215,6.1601519955397475,-30.514422566538713,27.473700050870974,57.98812261740969,-0.2459129425328831,12.409522371444908,12.517372942797865,-22.977763684744275,31.179496227527615,54.15725991227189,0.4125001567713319,10.62700091302015,10.71338494051258,0.616
1.0,-0.7436789224875779,0.551167193816892,1.29484611630447,-0.1648962945259045,0.339046323964531,0.29887922922839133,-1.1960873958906781,-0.036405390871023076,1.159682005019655,-0.4902498887128179,0.6384569411864253,0.41263724567177945,-0.4288127824414122,1.1209857134136691,1.5497984958550814,0.5211643728736958,0.626572124498804,0.3509140729129626,-19.075958728737085,43.96651486204899,63.042473590786074,0.8718776259944778,11.959674887078714,12.033879414093594,-11.768245749793344,19.23974377718403,31.007989526977376,0.3821631015826476,6.175435771972881,6.218388091034653,-32.47136644038363,21.915508140594163,54.386874580977796,-0.12945200144659078,10.443006261611512,10.535025299722644,-30.82334290586811,18.031942887593207,48.85528579346132,-0.5826619067234727,8.541324173582646,8.59717484037925,0.616
1.0,-0.6802419607725104,0.5996102195101845,1.279852180282695,-0.06724102797406102,0.35556144620467645,0.3524866900858726,-1.2334184449371932,0.031220322920542044,1.2646387678577353,-0.5560112919989633,0.722701106368878,0.46609799260149676,0.02216271765784134,1.3537780103890806,1.3316152927312392,0.6507456421891319,0.7083304861789812,0.2824309276206897,-14.613057342581515,13.644024906508392,28.257082249089905,-1.3715055995418906,6.748171681655424,6.670558234168659,-12.863854752389031,5.93083758857511,18.79469234096414,-1.5816131503249236,4.524692629965785,4.279830135994923,-18.29468868839734,24.044760010555684,42.33944869895302,0.035665590806101266,9.787099099394892,9.880692076733315,-10.584924747555297,16.7275134503242,27.312438197879494,1.2605111852069033,6.700612449237944,6.643958929825901,0.572
1.0,-0.7359828937153112,0.6014961163497988,1.3374790100651102,-0.03479014169199809,0.3495708407191877,0.35129646610322435,-1.3836439439063053,-0.01649971743172625,1.367144226474579,-0.5774355931451332,0.7692972443502155,0.5133752172170397,0.1662304270695509,1.442753661604496,1.276523234534945,0.7063247337110693,0.773310207067439,0.3179564873386385,-14.66726234356477,19.998308679891046,34.66557102345582,1.4395730879934279,10.190529500868726,10.188719804227068,-17.534652644206904,15.707007503780837,33.241660147987744,0.49657102918308144,7.992518882876203,8.056453984988117,-24.919213814315082,18.54403340298329,43.463247217298374,0.02511682541619252,11.176510833270108,11.287694132209234,-25.955413943075957,23.874058596463428,49.82947253953938,-0.8927197085351596,10.4326934758763,10.497858237624307,0.5499999999999999
1.0,-0.4902031964400477,0.33927875165716437,0.829481948097212,-0.06432183560180106,0.24524108210782844,0.23887780290446484,-1.1368285834672827,-0.008229162534259305,1.1285994209330235,-0.5660414573932376,0.7287148078314735,0.46324544905889187,0.08340257603148632,1.301221214152223,1.2178186381207368,0.6213653421598729,0.6709291858791842,0.25545957614939196,-10.974737019382118,7.607408809526305,18.582145828908423,-1.3963632451375059,4.739392650771982,4.571545853148559,-17.82782604497909,5.249605018837791,23.07743106381688,-1.0293162874254902,5.437668150106483,5.389493825990484,-17.782640783309574,30.14456757054072,47.92720835385029,0.8794170739559874,10.190947162016323,10.248266859574986,-14.391890122732434,17.975570125076924,32.36746024780936,0.7246503990167544,7.414244295843037,7.448032049807518,0.583
1.0,-0.6751850884439256,0.3859950403865137,1.0611801288304392,-0.1584343773277969,0.3141413962882773,0.2737174534173814,-1.3925814228192333,0.06222750063767789,1.454808923456911,-0.5228383733210187,0.709545489361745,0.4840231186058489,-0.6909021199976368,0.7686468210093503,1.4595489410069873,0.28592264131468703,0.4756742089964577,0.3835905722637604,-10.509385922297414,19.86770194822924,30.37708787052665,0.028845938511719967,7.104905800790559,7.169145813955507,-8.052078273449622,16.29730289187104,24.349381165320665,0.28958286592513993,6.9285709768784125,6.985165193000287,-25.080872944744467,25.88231565745813,50.96318860220259,-0.42948114929960324,11.14094778237372,11.233416668130328,-15.633365747448538,11.421657938950567,27.055023686399103,-0.4192639619717748,6.7885248499230615,6.8368840491983045,0.605
1.0,-0.51243665563219,0.33629095865288205,0.848727614285072,-0.07583676748212809,0.21997273013539506,0.20832224531281268,-1.150810328124883,-0.037931593377339916,1.112878734747543,-0.43483672585298605,0.5751459302983007,0.37978993701228897,-0.29352278765256534,0.9448823608348247,1.2384051484873901,0.42984016730088304,0.5182041545574276,0.2920084286147055,-8.08576088330024,12.638794231712616,20.724555115012855,-0.32921226887609906,5.200446181386018,5.236149769269351,-6.008960525970527,11.974016186327578,17.982976712298104,-0.9101467631896862,4.083961470296345,4.016642448120125,-35.77199556499907,24.15338170340924,59.92537726840831,-0.15263050934021488,11.504965125111033,11.606212012850724,-26.810307122252702,16.29246217530215,43.10276929755485,0.5232041620569436,6.816999861183394,6.8573102770410275,0.616
1.0,-0.8097071449849867,0.7864252288238016,1.5961323738087883,-0.22547470147231896,0.40740111634071724,0.3426286816160856,-1.5546942987819425,-0.07283179525528735,1.4818625035266553,-0.5750137583655348,0.7717014497298501,0.5196884411797116,-0.3545626358627775,0.9813382521018533,1.3359008879646308,0.3888586930533982,0.5136130884923021,0.3388139844321147,-15.60308853450101,38.78002180652571,54.38311034102672,2.30238880495822,12.244237952153563,12.143148781351176,-13.937023981451578,39.17057652604439,53.107600507495974,1.1326150376896011,10.571021442927572,10.612710868787191,-33.54692058603255,16.25944220824365,49.8063627942762,0.15140985115142755,10.432009325288437,10.532677878806528,-38.70011385459592,16.331393880684725,55.03150773528064,-0.2581246662578675,11.795448932090078,11.90767698706582,0.5609999999999999
1.0,-0.37448122419495206,0.32802015028681386,0.7025013744817659,-0.08509109122236225,0.22495366663431274,0.2103974046305808,-1.2934948624090434,-0.08477163392229216,1.2087232284867513,-0.5656457704377904,0.7240148552696364,0.4566151798563216,-0.14479506474345588,0.9556384251700037,1.1004334899134596,0.4166654699658504,0.4975291530910387,0.27470939460969224,-6.9423436999394905,19.95346464713679,26.895808347076283,0.0022038027092986276,5.861342936358768,5.922083445112395,-14.429004825082943,12.330959197804722,26.759964022887665,-0.3685069360493908,6.2733016933651395,6.327366688192994,-18.29072053602966,41.346676137862545,59.637396673892205,0.24794531005076648,11.365274548731888,11.480319614700552,-20.909925965890935,25.386829042603342,46.29675500849427,0.16703220463736398,9.533069903438177,9.630382238970089,0.5279999999999999
1.0,-0.5203436217143445,0.17724345729789634,0.6975870790122408,-0.09248497813212829,0.2124365334423177,0.19269143336855807,-1.0178865455026889,-0.04509396596457372,0.9727925795381152,-0.43688710521250107,0.5489044340118778,0.33481166672259394,0.013224105660300585,1.1971183060706838,1.1838942004103832,0.5892145003969955,0.6378119939487714,0.24603638600816805,-9.374994538715589,23.95719529838443,33.33218983710002,1.0753381688317563,6.994886072647001,6.9638996525388475,-8.340722905602089,14.723215337517566,23.063938243119654,0.9077048244533511,5.239630749738924,5.199354209802413,-34.39808487726099,23.422137955703167,57.82022283296416,-0.9421960114393597,10.202359059109149,10.235430593116956,-37.15555157603645,17.230218459229405,54.38577003526586,-1.4703278530190267,9.177206215839323,9.127024263217079,0.726
1.0,-0.9680422825634127,0.31997272488997436,1.2880150074533872,-0.26133607566970335,0.4264303343735387,0.3401909288082213,-1.4566043766269743,0.054612288049082816,1.5112166646760572,-0.5459268052466927,0.7449032201836864,0.5116483680208689,-0.46052414751650417,0.8003312588929833,1.2608554064094875,0.3003494310219091,0.46166628569828944,0.35396318984164354,-13.789634231994018,17.356775070560566,31.146409302554584,0.7977324899212377,8.80499123366976,8.852693153319162,-12.227512243984965,19.074171378131496,31.30168362211646,-0.44020551626585513,7.132100488788899,7.1866235970544805,-36.18276870791,13.13815246372346,49.32092117163346,-1.068864235109682,11.368555291222773,11.426507364620782,-20.009351268720945,13.9848744916525,33.994225760373446,-0.4686216596192272,9.249858234072802,9.326383551517404,0.572
